keyword,tweet
grab,Gw kira cuma grab sm shopifud gw doang yg driver nya tiba2 udh nyampee😭✋🏻✋🏻✋🏻
grab,Ak tadi pulang naik grab gapake earphone.......
grab,@ocyocha @Ordinaryjhonny Aku subs grab unlimited kok cuma dapet sekali diskon 60% nya ya 🥲
grab,"""""Siang kerja pejabat, malam buat Grab. Penat sangat.""

pengajaran citer ini adalah sistem ekonomi yang mengeksploitasi pekerja sampai ramai terpaksa kerja siang dan malam

tapi.....tiberr ramai nak kutuk wanita lah, isteri lah, feminist lah, kononya isteri dia bij lah

bodo sial"
grab,"ngga juga, kalau siang okelah pake shopeefood biasanya vouchernya lebih banyak, tapi kalau pesen malem/tengah malem mending grab.... dan kalau gofood biasanya susah cari vouchernya"
grab,"@Ordinaryjhonny Betul wkwkwk gofood kalo ga ada voucer mahal, grab paling jarang diskon, udah paling murah sopi"
grab,"Promo tarot reading yang ini buat hari ini masih sisa satu slot yah. Grab it fast karena Yurei mau tidur cepat hari ini~
#zonauang"
grab,dompet tinggalen d grab💔😞
grab,"@Ordinaryjhonny Nooo lebih murah grabfood, tiap jam 11 siang ada diskon gede, bukan cuma ongkirnua tapi makanannya juga. Trus kalo subs grab unlimited dapet gratis ongkir"
grab,@Ordinaryjhonny Punyaku ngga. Grab gojek lbh murah jauh bisa &gt;20k diskon makanannya belum diskon ongkir
grab,di gw sih grab yg pling mureh
grab,"di aku mahal ongkirnya, dan harganya sering nemu jauh lebih mahal dari gofood atau grabfood.

aku langganan grab unlimited 24k per 8 minggu, setiap order free ongkir bisa sampe Rp0 dan diskon makanannya up to 30k. lumayan banget kalo buat makan sendiri atau order kecil"
grab,@Ordinaryjhonny kok bisa lebih murah di shopee? gw bandingin harga malah murahan di grab ;(
grab,Kalau nak naik grab 4 pagi. Ceritanya ada ke grab nya?
grab,"@starshiyna @Cetepbebek Tips ga wajib kak. baik cash gopay,jago, link aja,kartu debit credit di gojek atau superbank di grab bayar pas driver tetep seneng , karena saldo driver ga berkurang pas kita bayar, kecuali maxim yang taripnya sering ga bulet misal 17.600, 17.200 tuh genapin jadi 18.000 gitu"
grab,"paling sering grab krn makanan yg gue pesen itu"" doang (ayam koplo dan martabak fav deket rmh) dan emg klo dibandingin yg paling murah di grab"
grab,"Gw sebelum mesen makanan selalu membandingkan diantara 3 app ini lagi

Kadang gofud lebih murah
Kadang grab
Kadang shopee

Tergantung beli apa sejujurnya 🙂🙏

Yang penting, punya 33nya buat nemu yang paling murah"
grab,"@Ordinaryjhonny ga juga sih, kadang bisa lebih murah grab/gofood juga"
grab,"Sebenernya tergantung resto, beberapa ada yang lebih murah di gofud (udah jarang pake grab) tapi kebanyakan emang diskonnya shopeefud mantepppp, beneran sampe 50%"
grab,anj nih mapnya grab knp ngaco mulu dah
grab,"@Ordinaryjhonny emanggg, grab dan gofud mahal di ongkir"
grab,"1. bagi ojol time is money. nunggu lama = ke next orderan jg akan lama, bensin diabisin buat nunggu (kl dijanjiin cuma ‘sebentar’ tp gatau brp lama)

2. udh saatnya gojek/grab nerapin tunggu berbayar, kyk uber, terutama utk Hemat"
grab,"bumbu ketumbar ayamnya? harum banget deh, gurih nempeeel sampe ke tulang 🫵🏻
sambal korek? juara!! pedes nyengat, seger, sampe bisa bikin “nasi mana nasi?!” 
ngiler gak? ngiler dong 🤤 jangan lupa belinya disini yaaa! https://t.co/VYX5UXBQYe https://t.co/xuhsXzLAuy"
grab,"Tadi pesen gacoan+udang keju di grab 28k, malah di shopeefood 45k. Tapi emang kadang murahan di spf sih"
grab,"tau kan kenapa booth ojol (grab, gojek, maxim) itu selalu ada diluar? salah satunya biar titik antar penumpang dan driver enak, penumpang udah siap nunggu dan driver pun udah siap buat jalan ke tempat tunggu. gua selama narik sering dpt cust yg pake fitur hemat dan sering pickup-"
grab,"@Ordinaryjhonny Tadinya grab murah karna ada diskon 70% dan waktunyaa lamaaaa bgt berbulan bulan gak ilang, tp sekarang udah gaadaa, cm 50% ajaaa. Dan iyaaa!! Sfood sekarang lagi murahhh"
grab,"kl punyaku lebih murah grab, pokoknya kl mau order harus bandingin harga di grab / Shopee food 😃"
grab,wkakkaka kta masih jalan kaki nyari grab mereka udh ngelive dan istirahat di hotel😭
grab,Iya anjirrr sayang bgt di bali seller kebanyakan dj grab dripada shopee
grab,Bela belain bawa tas gym pake grab motor ternyata luas bgt parkirannya.. welcome to the gym yg dihujat mulu 🫣🫣 https://t.co/LjONOnl8y9
grab,"@Ordinaryjhonny Tergantung sih kalo aku. Kalo mau jajan, dicek si 3 app, di grab, gojek dan shopeefood haha"
grab,"Kasut selesa tak semestinya mahal… tapi yang ni memang win! Dr Cardin D-SLO-8167 tengah viral 👀
Jom grab 👉 https://t.co/MfwE1dlcza
#ShopeeHaul #ShopeeMY https://t.co/gLpfkj2pAC"
grab,"iyaaa, akun gua gofood sama grab mahal bgt jarang ada promo"
grab,Tergantung promo bang tapi shopee sama grab emang lebih murah dibanding gopud
grab,EMANGGG ga pernah pake go/grab food gw 🤣
grab,"@Ordinaryjhonny akun grab gua udah wangi GrabFood nya karena udah lama bgt apa ya? jdi udah gua bandingin sama oren ataupun gojek
grab gua paling cocok lebih murah jauhhhh
keknya tergantung lucky akun?"
grab,episode disini gueh kaga nunggu abang grab kapan kelar yeah https://t.co/xLggucWzEv
grab,Gada yang ngalahin prime grab diskon 100% up to 100k (voucher reward tantangan).
grab,@Ordinaryjhonny Grab gofood murah kalo beli paket langganan sih
grab,"wanginyaa bener2 bikin perut auto laperr, mana td aku order menjelang buka puasa. rasanya udh pgn langsung makan ajaa 😭. trs bumbu hitamnya juara bgt sii, enak poll pokoknyaa 😍

https://t.co/y5wFg3g9jH"
grab,"lebih enak kali kalo kuat pedes sih 🤠🫵🏻 pedesnya bikin seger malem2 HAHAHAHA 

btw ada yang pernah coba makan HSS level 5? sepedes itu kah? 😭

https://t.co/WdJsse1Khy"
grab,"gais yang need nokos wa tele kopken fore shopee tokped grab gojek dana ovo gopay shopeepay fast verif fast respon ke aku yaaa, sung wa di bio aja guys #zonauang"
grab,"@tubirfess Hadeh lu juga harus tau ini namanya aja udah transportasi umum ya untuk siapa aja lahh, kalau lu emang gak nyaman tinggal pake taxi,grab atau apapun lah selain kereta😀😀"
grab,"@Ordinaryjhonny iyaa bener kakk
di aku jg gituu, grab sama gofood mahal bgt"
grab,"@Ordinaryjhonny tapi tetep prefer grab sih. grab ada ongkir hemat, shopeefood juga ada tapi ilang2an. gojek? bye mahal bgt."
grab,"@Ordinaryjhonny di aku shopifud masih “mahal” karena voc nya ga seberapa dan masih kena ongkir. sering seringnya kalau nyari promo enakan di grab, karena beberpa merchant voc nya gede dan ongkirnya bisa 0 karena aku pakai paket berlangganan. sayang aja sekarang di grab udah ga ada disc 70%. 🥲"
grab,cara makan yg gapernah ku skip kalo makan Moon Chicken skrg. Jumeokbap dibalut kulit ayamnya si BEST apalagi flavornya BigBang! Favoritmu pake jumeokbap atau nasi putih? https://t.co/mQi1dtGa5Y https://t.co/cxwewtDvPn
grab,"@Ordinaryjhonny sometimes lebih murah tp kdg lebih mahal, jd aku biasanya kalo order food itu nge compare dulu.. selisihnya mayan soalnya bisa sampe 20k an bhkn lebih huhu.. 

sejauh ini paling oke menurutku grab sih. Wlpn kdg klo dh malam tuh promo nya bnyk yg gk available.."
grab,Dapet grab yang dateng2 dia nya gak pake helm plus ga bawa helm buat penumpang. ????!!!! terus hrs gimana bzir “tapi saya gaada helm” LAH gmn guah
grab,@Ordinaryjhonny Rill cuy. Gue ga pernah pesen makanan di grab/gojek. Ongkirnya mahal cok😭. Shopee the best
grab,"Akun gw baik grab dan gojek udh jd VIP
1. Alhamdulillah ga pernah pake mode hemat
2. order kalo dah siap
3. Ga mau chat driver dluan, karena biasa driver yg ga chat,dia ga mau ngambil, biar dia cancel sendiri(soalny sering chat dluan g d bls g da respon)
4. Ramah ke driver"
grab,"@Ordinaryjhonny lebih ke grab gofud udh bakar duit dluan sih, gantian skrng shopeefud, grab gofud skrng yg akunnya wangi doang"
grab,"IMO, Fifty² sih kadang harganya lebih murce sfood tapi gada diskonnya. Kadang harga lebih mahal grab/gfood tapi diskonnya mayan juga. Beda serebu 2 rebu"
grab,"ghuweh SELALU pesen gojek/grab setelah udah siap berangkat dan udah nunggu di titik (depan rumah kek, pinggir jalan kek, depan gedung kek). Surprised it's not a common sense."
grab,"Fr, aku make grab/gofud malah mahal
giliran sopipud kdg dpt harga -50%, aplgi kalo shoopedeals nelinvc nya 20k trs beli menu yg 150k an jd cm 40k woaowaow"
grab,@Ordinaryjhonny grab paling mahal kalo diaku
grab,"kalo pesen buat sendiri lebih murah shopee food, tapi kalo pesen banyakan murahan di grab / gofood!"
grab,"@Ordinaryjhonny tadi nyobain beli gacoan

grab ga ada
gojek 74000
sopifud 70000

sopifud 1 : gojek 0 : grab -1"
grab,☀️ BOCORAN PREDIKSI GRAB 15 NOVEMBER 2025 ☀️ https://t.co/mj8CgGPUD4
grab,"@fakhlude Tak jauh. Kena ambil grab lah, tapi 5 minit je."
grab,"Jadi keinget tetangga gue sering pesen grab gojek mobil motor buat anak-anaknya sekolah, tapi driver nyampe depan rumah tuh masih nunggu lama lebih dari 5 menit 😭 gue yang cuma liat aja gregetan banget kenapa gak pesen pas udah siap sih 😭"
grab,"Kalau buat beli makan sendiri iya. Waktu di Jakarta beli Gamchi buat sendiri, udah diskon + ongkir cuma bayar 36 rebu.

Di Grab sama Gofud malah bayar lebih mahal 😅😅 karena gak ada diskon + gratis ongkir. Gofud bagusnya pas gajian sampai akhir bulan."
grab,"yuyur kalo aku tergantung, kadang kalo buat sendiri sopifud lebih murah, kalo ramean di gofud ku murah banget, kalo grab dipake buat grup order"
grab,Gw laper bgt jir ini grab food drivernya kaga pick up pick up asksbdyekwlsbaksuakaj
grab,@shapuijuk pake grab gt alay nunggu doang juga atuh dari siap siap pulang pesennya meni udah gede teh gak bisa mikir
grab,masa gua paksain bawa motor terus ini grab mulu gila kali ya
grab,@Ordinaryjhonny aku cocok grab
grab,"Kemarin pas wisuda ke kampus naik grabcar bareng ortu, pas bapaknya nyampe langsung ditelpon, pas di jalan si bapak cerita kalo di grab itu seandainya si cust ga segera naik dan driver cancel itu ga pengaruh ke performa akun driver. Berbeda di gojek, siapapun yg cancel ngaruh bgt"
grab,"@Ordinaryjhonny tergantung si, tp klo grab emg mahal. gk like"
grab,Malam-malam gini yg laper yuk bisa order makanan dagangan ayah ku nih Sate Padang Soto Padang yuk mari sini order yuk bisa pesen di GrabFood da gofood ya ini link GrabFood nya #kuliner #hits #malamminggu #depok #enak #grabfood #gofood  https://t.co/yeIV2EbpJ4… https://t.co/liUKW6KGub
grab,"gak niat ngopi, eh lewat booth grab x sejuta jiwa dikasih gratis. cuma pesen grabbike + kode KOPIGRATIS, langsung semangat 😌 https://t.co/7FxA0ftBN9"
grab,"Malamm butuh nokos?
Nala open sampai jam 2, fastrespon di wa yaa
– Nokos wa, gojek, shopee,
kopken, qpon, grab, dana,
fore, lazada, tomoro,
classpass, tokopedia,
bumble, tiktok, weibo,
janji jiwa, akulaku, dll, semuaaa app

(Bisa Verif Dulu, Bayar Akhir)
Bisaa Qriss yaa
#zonauang"
grab,naik grab dpt driver spek dominic toretto ugal-ugalan bgt anj
grab,"📣 RESULT LIVE DRAW HARI INI 📣
☀️ GRAB ☀️
14 NOVEMBER 2025
Pukul BUKA 18:25  
🥇213565🥇 https://t.co/nqPlP6TrzS"
grab,"Grab, gojek naik, shopeefood dan semacamnya udah minim diskon. Buset cekek aja rakyat😓"
grab,Info grab bagi-bagi kopi sejuta jiwa gratis https://t.co/mDfUDOhGOs
grab,"&gt; pesen grab
&gt; drivernya chat ""kak ini diportal jalannya""
&gt; gue jawab ""oke pak, saya jalan kesana aja""
&gt; jalan
&gt; tibatiba dicancel😃
&gt; liat driver jalan pergi literally beberapa langkah depan gue💔💔💔"
grab,"Im here 🔥 arrived at serpong, tangerang.
padat bgt gila mau keluar jadi mager
Pls rekom makanan grab dong 🥲 https://t.co/9nLRDCVcpT"
grab,"Eh hr ini gila cape bgt bnyk bgt plot twist, msh hrs mikirin pombensin krn ni grab blg bensinnya udh kedip2 😭😭😭"
grab,"gua tim gofood sama shopeefood. grab mahal banget anjrit, gapernah gua dapet diskon diskon mantep kalau di grab."
grab,@Ordinaryjhonny Kalo buat beli sedikit iya tapi kalo beli banyak atau yg harga mahal better grab/gojek
grab,@Ordinaryjhonny RILL bahkan grab gofud skrg jarang bgt ada voucherr 😭
grab,"mau cerita dikit, tadi sore dari st. Pondok Ranji, lagi kepikiran mau hemat, eh pas liat booth Grab x sejuta jiwa. iseng pesen GrabBike, masukin kode KOPIGRATIS, eh dapet kopi gratis. hidup kadang manis ya 😭 https://t.co/p5bISHfFVW"
grab,"Makanya w selalu marah2 ke kk w karena dia tu tiap pesen grabfood malah gk dipantengin, hp malah ditinggal, tau2 ada mamang grab nyari2 karena dia jg kalo pesen ga bilang2 dan gk mau nunggu depan rumah, sumpah kek gedeg bgt gww"
grab,"@Ordinaryjhonny no no, grab food lebih murce di hpku"
grab,"@sondesix Live alert untuk maps, grab, live sport bisa bang? Di find x8 masih gak bisa"
grab,"Cantik bergaya sambil jimat besar @ Wardah Super Brand Deals! 🌸 Stock up PDRN Serum, Cushion Set, Spray Serum terbaru &amp; banyak lagi! ✨ Jimat sehingga 50% OFF + 15% voucher + Hadiah Eksklusif hanya pada 14 Nov! 🛍️🎁 Grab NOW sebelum promo TAMAT. ⏰https://t.co/kOEq5hVUfb https://t.co/MPjZImLQuM"
grab,@RT_Udeen enaklah japrian lewat grab
grab,"Nih aku kasih liat, selembut apa ayamnya dan sebanyak itu bumbu hitamnya 👀
Udah ngiler belum???
Kata aku mah buruan PESEN SEKARANG!!!!
langsung klik ini aja gas https://t.co/fbeMdBS2X6 https://t.co/hD5oxzieXy"
grab,"ga nyangka, lewat stasiun UI, liat booth grab x sejuta jiwa, iseng masukin KOPIGRATIS, eh dapet kopi 😭 https://t.co/U1O12yqBVS"
grab,DI BENTAK KATANYA YAUDAH KL SALAH NNT KK TELP ADEK LG HHHHHHHH KONTOL KAU YG PAOK ORG SELAILU BENER KOK GRAB KU ANJNG 2 TAUN AJU6GRSB GPERNAH MASALAH HHHHHH OON
grab,drtd cm buka grab shopee gojek demi mencari segelas kopi yg paling mantap tap ituh
grab,"Melihat inovasi merger Goto Grab, optimisme tumbuh buat semua pelaku usaha bareng Prabowo #DanantaraDukungMergerGotoGrab https://t.co/JpMioUypMG"
grab,Udah gue laporin ke grab haha biarin deh dibilang pelit apa gimana. Takutnya si driver jadi ketagihan nambah”in biaya kaya gini ke cust lain kalo ga dilaporin🤌🏻 https://t.co/RHELgXeDV0
grab,"awalnya males pagi ini, eh lewat booth grab x sejuta jiwa dikasih kopi gratis, cuma perlu kode KOPIGRATIS doang. hidup tuh kadang baik juga 😌 https://t.co/7iXwEHFs7e"
grab,WOI JAM TERUK SANGAT ORG GRAB NI BERHENTI RNR 😭😭😭
grab,"psst... stasiun UI ada gerobak grab x sejuta jiwa. masukin KOPIGRATIS pas pesen grabbike, dapet #kopigratis 😎 https://t.co/kwvQ0giRJ1"
grab,tula gatal lagi nak naik grab.. kalau naik mrt tadi dah smpai dah 😔
grab,"anak kos Bogor, denger nih! stasiun Bogor ada gerobak grab x sejuta jiwa. kode KOPIGRATIS = kopi gratis 😭 https://t.co/pyNAbJ9oWl"
grab,"lewat stasiun Palmerah, liat booth grab x sejuta jiwa, iseng pesen grabbike + KOPIGRATIS, dapet kopi 😌 https://t.co/8sAUD8YZ8m"
grab,kali ini abang grab nya disuruh ngebut beneran ngebut tp gue takut😭
grab,"@TheDeadMisfit Selingkuh di Grab
Selingkuh di Dc
Sekarang selingkuh di Spotify 

Kocak."
grab,"@sicupuh Pantesan, mobil ini dipake grab, untuk jadi salah satu armada premiumnya 😅"
grab,"@hustdiamya coba tebak, klo bnr gopudin ak, klo salah grab in ak"
grab,Baru tau biaya ganti tujuan grab car kena 15k
grab,"kalo bahagia bisa diseduh, ya ini sih bentuknya, kopi gratis dari grab🤤 https://t.co/k70ChJBE6o"
grab,@millidamissu @yunesafess iya aku di grab sama maxim
grab,"Fuuchan can't grab me, so I can Padoru Padoru in November. 🤣🎄 https://t.co/ufhqaUtTNP"
grab,"harusnya gojek, grab or shopee bikin suatu fitur spin wheels di layanan order makanan online nya mereka ya. jadi bisa milih ketika bingung mau makan apa"
grab,"Masing2 besenam malas, duk order grab tiap hari, duk pergi makan benda viral yg penuh dgn cheese. Pastu bila sakit salahkan vaksin🤡"
grab,"Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! 🍝🍜

Cek dan klaim dari resto ini 👇
https://t.co/doSg7AQUTA

t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/NLiABBXvQZ"
grab,"Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto, akun tertentu ‼️‼️

Cek dan klaim di resto ini 👇
https://t.co/tboY5WoY0a
https://t.co/tboY5WoY0a

t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/P4ZwiPLzcp"
grab,"Solusi yg ditawarkan, tampaknya Grab diminta merger dengan Goto, dgn kendali dipegang Grab. Wasitnya sepakat tutup mata. 

Buat Grab apa enaknya? Mereka kan tunggu waktu juga bakal menang. Pasti ada jaminan, di sini Danantara masuk, padahal ya buat apa. 

SWF ala Kidzania."
grab,"Goto udah too big to fail. Problemnya, sampai sekarang pun dia gagal profit. Beda dgn Grab. Founder Grab jg masih di kapal, beda dgn Goto yg udah pada bubar.

Kalo diperlama, jelas Goto bakal bangkrut duluan. Grab menang tanpa kena monopoli. Tapi pemerintah takut chaos."
grab,"Ada potongan Moon Chicken 🥳 klaim voucher nya di halaman resto (siapa tau hoki) ✨️
👍 https://t.co/gwckoCbPef

Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/DGN28uoWRZ"
grab,"‼️ Voucher diskon 100% max 40rb! Bisa semua resto ✨

Klaim di resto ini sebelum habis 👇👇👇
https://t.co/p9LzoEogsv
https://t.co/p9LzoEogsv

t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/kIKONA41dt"
grab,"Hasil keluaran hari ini
Pasaran GRAB POOLS
Tanggal 14 NOVEMBER 2025
Pukul : 18:27 WIB
1️⃣35651️⃣ 
2️⃣79322️⃣ 
3️⃣67273️⃣ 

Join group kami untuk update terbaru setiap harinya
Link Tele Group : https://t.co/mgfBoIaseL
Link Daftar : https://t.co/7R7Ag3z36m https://t.co/jyOXf4IF9Q"
grab,"WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless 🤤🍗🐔

‼️ Klaim voucher nya disini sebelum habis 👇👇
https://t.co/D3iHNzk5AI
https://t.co/D3iHNzk5AI

daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/CqvFCmKtd8"
grab,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/K8KoegnSKZ"
grab,gue: “nggak ngopi dulu ah biar hemat.” grab: “nih gratis.” gue: “yaudah boleh deeehhh” https://t.co/Pxo1PCGB6C
grab,Ya allah pakcik grab ni cakap pasal ekonomi pulak ya allah dia keluarkan statistik pasal penggunaan Ai kat malaysia laa pasal gaji kat negara asia tenggara ya allah HAHAH TERHIBUR LA AKU
grab,tapi gue tiap pesen grab selalu posisi lg mau keluar sih tp selalu blg “bentar ya pak lg antri tap out” y toh mereka blm sampe/kalopun udh sampee pasti nungguin sih😬 emg gini tu gaboleh ya? selama ini gue salah jg dong?!😅
grab,"Grab 🍿 #BiharElections 

RJD vs CONg 🥊 https://t.co/urPAfHSP7x"
grab,"Hari ini... Aku duduk diam. Ada ibu-ibu duduk disebelahku.
🧕: asalnya dari mana mba?
Aku : saya tinggal di Cipinang, bu.

Naik grab. Bapak driver nanya.
🧑‍🦱: asalnya dari mana mba?
aku: dari Palembang, pak.

Apakah aku akan masuk neraka karena bohong asal daerahku? 🙂"
grab,Tawarin celana cargo + kaos yang bisa kirim gojek/grab malem ini juga dong ...
grab,"@tubirfess bayangin aja lu di posisi mereka, kalau gamau gabung sama orang lain, ya lu naik aja grab/gojek"
grab,"Nder mending pake mobil pribadi atau grab mobil deh dibanding bacot gini, namanya juga transportasi umum kocak"
grab,"Jajan online di sini ya 

https://t.co/RsKP9uVaOV"
grab,oh peak hour eh skarang? patutla grab mahei siot
grab,"btw aku beli disini yaa
https://t.co/zz4FnlNq5U"
grab,"Goto dan Grab setuju bersatu, harapan makin besar kayak prinsip Prabowo #DanantaraDukungMergerGotoGrab https://t.co/ULTqtSeo46"
grab,"Kak bisa dihapenya ada grab/gojek kan ,,,?? Ya udh tinggal buka trus pesen . Disitu ada mobil/motor ... namanya jg transum ya bgtu ... jdi jan dunia ini musti ttg lu dan lu doang . Mreka jg butuh kerja butuh mkan .. bukan lu doang yg butuh"
grab,@xyble @txtdrbekasi Yg tartar isi 24 knp ga ada di grab/gojek/shopeefood ya
grab,@dainoeus aku dm jadi grab ga
grab,"@InnTtalgisweety Kamu beneran sibuk ya kak 😭😭😭😭, itu event nya grab n go gak si kak"
grab,"Ketika ayahmu berfungsi!!
Mau grab pun di tf dulu.
Nunggu di mobil ditanyain kedinginan apa enggak.
TYPING GANTENG.
I love u ayah, panjang umur ayah! Temenin Nio sampe punya cicit ya. Aamiin Ya Allah

(makasih grab udh bisa qris, jd top up shopee doang, gak usah top up lain) https://t.co/5IvIMWK0xF"
grab,Masih laju jantung aku. Sampai bro grab tu pun gelabah wakakaka:
grab,"@tilycastleehan Ngga gitu maksudku, aku mau belikan kau mio anggora sebagai hadiah hari persahabatan makanya aku ajak kamu naik grab. Tuh kan surprisenya jadi ketauan…"
grab,"Xinlong vibesnya mirip nico banget lagi. Sangat hijau, sehijau jaket grab 💚 https://t.co/LWsZHHgiUx"
grab,@LavieEn8lue Kalo naik grab gitu disana apakah lebih mahalll??
grab,"@Ordinaryjhonny sebenarnya itu gopud sama grab tergantung diskon akun dan domisili (klo grab dpt bnyk potongan)
Klo gopud di akun disc up to 54% ongkir bayar sedangkan grab disc mentok 50% ongkir mulai dari 3 rb klo deket
Klo shopefood voucher war sampe langganan svip supya ongkir lebih murah https://t.co/6xjosbIsgv"
grab,@Cetepbebek Ya paling parah ada temen gua pesen grab/gojek sampe 2-3  barengan . Yg sampe duluan yg di naikin. Sisanya dicancel semua .
grab,"*ralat

Wts nendoroid nendo daichi misb 350k masih bisa bisik-bisik jg😍
grab it fast✌

#warunghaikyuu #warunghq #hq #daichi"
grab,@tilycastleehan DAMN Keahlian baru pantat gak kebakar duduk di knalpot… Makasih biefef udah diboncengin besok besok naik grab car aja
grab,grab for 1 person… jir itu harga makanannya aja udah jauh beda bgt daripada apk lain
grab,"Kalo temen2 mau ke psikolog online, menurutku 3 dokter di halodoc ini enak bangetttt, harganya di atas 100rb (khusus pak Gentur pakai call), dan mereka availablenya malam

Kalau mau yg lebih affordable bisa di grab health, jawabannya jg gak template (dokternya ngetik sendiri) https://t.co/5rYUCyL87H"
grab,"FS Produk Digital Rp11
🕛 setiap jam 00, 12, 18

Pulsa &amp; Paket Data
Voucher QRIS (Grab, e-Commerce, dll)

transaksi di app ShopeePay
https://t.co/QChJmfeMzY
(fs Rp11 berakhir tanggal 16 Nov?) https://t.co/fzpsPsSypt"
grab,"‼️ ShopeeFood DISKON 100%
Max 30rb 💌
* Semua resto, pesanan terjadwal

Klaim dan belinya disiniii 👇
https://t.co/8h7LPu3baB
https://t.co/8h7LPu3baB

t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/v5cRLQRBHO"
grab,"Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto, akun tertentu ‼️‼️

Cek dan klaim di resto ini 👇
https://t.co/tboY5WpvPI
https://t.co/tboY5WpvPI

t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/eqH1Fafsxh"
grab,"Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! 🍝🍜

Cek dan klaim dari resto ini 👇
https://t.co/doSg7AQUTA

t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/n12oXzzdUf"
grab,"Ayam Koplo by Hangry on SHOPEEFOOD DISKON jadi 7Ka an aja ✨😭 Nasi Ayam Goreng Penyet + Sambel 🍗 

Pakai voucher disini sekarang👇👇
https://t.co/UTasA2YEnY
https://t.co/UTasA2YEnY

t. gofood grabfood kode promo go grab shopee food sfood daget gojek thr shopeepay https://t.co/qnTWmGh8rT"
grab,"Klaim vc di halaman restoo🥳
siapa tau akunnya wangii✨️
👍 https://t.co/OjyYGLG30I

gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/mdruADpPZU"
grab,"Ada potongan Moon Chicken 🥳 klaim voucher nya di halaman resto (siapa tau hoki) ✨️
👍 https://t.co/gwckoCbhoH

Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/SbGtIf6V1l"
grab,"‼️ Voucher diskon 100% max 40rb! Bisa semua resto ✨

Klaim di resto ini sebelum habis 👇👇👇
https://t.co/p9LzoEogsv
https://t.co/p9LzoEogsv

t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/WvEOwskTD8"
grab,"WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless 🤤🍗🐔

‼️ Klaim voucher nya disini sebelum habis 👇👇
https://t.co/D3iHNzk5AI
https://t.co/D3iHNzk5AI

daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/1W6psERvs3"
grab,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/IlC5elcFAB"
grab,ehhh ini semua driver grab sm gojek dekat kampus lagi pada libur yhh??? (2)
grab,@godoftidesrose Iyaaaa iyaaa i love you aku naik grab 😭😭😭
grab,@jirunskha eh sumpah aku juga pernah... ke tukang cireng kuah🧎🏻‍♀️. memutuskan untuk manggil kakak aja even ke mas mas grab pun 😓
grab,siapapun yg ngide naro iklan 1 page setelah order grab semoga kalian tau kalian udh nyusahin org. thanks
grab,20 MENIT SEBELUM MEMESAN GRAB
grab,@gtauadasiapadmn tbh somehow grab hemat lebih ga rese drivernya (+ bisa qris) (+ drivernya gbs liat rating penumpang/gaada sistem rating penumpang)
grab,"@Vivizzyluv Hai Kak, aku dari Akun Grab Official. Mohon maaf atas ketidaknyamanannya 🙇‍♀️
Agar dapat kami tindaklanjuti mohon kesediaannya infokan detail kendala Kakak melalui DM dgn ketik Agent dan mengisi email &amp; no hp yg ditanyakan ya Kak. Terima kasih 🙏🏻 - Ani"
grab,"Suami gw donk, apalagi klo gw bilang mau jalan sendiri kek atau jalan sama anak anak naik krl, atau nge grab car.. sepanjang perjalanan di absen, udah sampe mana? Kalau gw lupa kasih update 😅😂🤣"
grab,Fomo tp males kwkwowk gpp lah mahal jg soalnya pp grab 200k bjir mending simpen buat jajan di jp😔
grab,"Pertama kali pake Grab!
Udah bisa ngobrol sama supir, dia baik hati banget🫶 https://t.co/xPEhOUmwHm"
